transaction_pk,car_name,nominal_kwh
30972,BYD M6 Performance,55.4
30979,BYD M6 Performance,55.4
30980,BYD M6 Performance,55.4
30982,BYD Dolphin GLX,44.9
30985,BYD Dolphin GLX,44.9
30992,BYD M6 Performance,55.4
30994,BYD Atto 3 Premium,60.48
30996,BYD Atto 3 Premium,60.48
31001,BYD Atto 3 Premium,60.48
31009,BYD Atto 3 Premium,60.48
31017,BYD M6 Performance,55.4
31019,BYD M6 Performance,55.4
31034,BYD Atto 3 Premium,60.48
31036,BYD M6 Performance,55.4
31037,BYD Atto 3 Premium,60.48
31039,BYD M6 Performance,55.4
31044,BYD M6 Performance,55.4
31045,BYD M6 Performance,55.4
31057,BYD Atto 3 Premium,60.48
31059,BYD M6 Performance,55.4
31060,BYD M6 Performance,55.4
31061,BYD Atto 3 Premium,60.48
31065,BYD Dolphin GLX,44.9
31087,BYD Dolphin GLX,44.9
31093,BYD M6 Performance,55.4
31096,BYD Dolphin GLX,44.9
31102,BYD M6 Performance,55.4
31103,BYD Seal Perfomance,82.56
31105,BYD Han Performance,85.44
31124,BYD M6 Performance,55.4
31140,BYD M6 Performance,55.4
31147,BYD M6 Performance,55.4
31160,BYD M6 Performance,55.4
31162,BYD M6 Performance,55.4
31169,BYD M6 Performance,55.4
31170,BYD Dolphin GLX,44.9
31171,BYD Dolphin GLX,44.9
31186,BYD M6 Performance,55.4
31187,BYD M6 Performance,55.4
31207,BYD Atto 3 Premium,60.48
31210,BYD M6 Performance,55.4
31213,BYD M6 Performance,55.4
31214,BYD M6 Performance,55.4
31216,BYD M6 Performance,55.4
31223,BYD Dolphin GLX,44.9
31226,BYD M6 Performance,55.4
31234,BYD M6 Performance,55.4
31235,BYD Dolphin GLX,44.9
31236,BYD Dolphin GLX,44.9
31237,BYD Dolphin GLX,44.9
31240,BYD Seal Perfomance,82.56
31258,BYD Atto 3 Premium,60.48
31262,BYD M6 Performance,55.4
31271,BYD Seal Perfomance,82.56
31272,Vinfast VFe34,42.0
31280,BYD M6 Performance,55.4
31281,BYD M6 Performance,55.4
31290,Volvo EC40 Ultra ,78.0
31292,BYD M6 Performance,55.4
31298,Vinfast VFe34,42.0
31304,BYD Dolphin GLX,44.9
31313,BYD Dolphin GLX,44.9
31322,BYD M6 Performance,55.4
31323,BYD M6 Performance,55.4
31325,BYD M6 Performance,55.4
31328,BYD M6 Performance,55.4
31329,BYD M6 Performance,55.4
31331,BYD M6 Performance,55.4
31333,BYD M6 Performance,55.4
31335,BYD M6 Performance,55.4
31339,BYD Atto 3 Premium,60.48
31348,BYD M6 Performance,55.4
31354,BYD Atto 3 Dynamic,49.92
31355,BYD M6 Performance,55.4
31356,BYD M6 Performance,55.4
31361,BYD Atto 3 Premium,60.48
31369,BYD Dolphin GLX,44.9
31370,BYD M6 Performance,55.4
31373,BYD M6 Performance,55.4
31374,BYD M6 Performance,55.4
31376,BYD Atto 3 Premium,60.48
31381,BYD Dolphin GLX,44.9
31385,BYD Seal Perfomance,82.56
31387,BYD M6 Performance,55.4
31402,Vinfast VFe34,42.0
31410,BYD Atto 3 Dynamic,49.92
31411,BYD M6 Performance,55.4
31412,BYD M6 Performance,55.4
31413,BYD M6 Performance,55.4
31422,BYD M6 Performance,55.4
31425,Volvo EC40 Ultra ,78.0
31428,BYD M6 Performance,55.4
31433,BYD Dolphin GLX,44.9
31439,BYD Dolphin GLX,44.9
31446,BYD Atto 3 Premium,60.48
31453,BYD M6 Performance,55.4
31469,BYD M6 Performance,55.4
31478,Volvo EC40 Ultra ,78.0
31479,BYD Seal Advanced,61.44
31485,BYD M6 Performance,55.4
31486,BYD M6 Performance,55.4
31498,BYD Dolphin GLX,44.9
31508,BYD Atto 3 Premium,60.48
31509,BYD Dolphin GLX,44.9
31512,BYD Atto 3 Premium,60.48
31513,BYD M6 Performance,55.4
31516,BYD Dolphin GLX,44.9
31517,BYD Han Performance,85.44
31521,BYD Dolphin GLX,44.9
31522,BYD M6 Performance,55.4
31527,BYD Atto 3 Premium,60.48
31542,BYD Atto 3 Dynamic,49.92
31546,BYD Seal Advanced,61.44
31547,BYD M6 Performance,55.4
31549,BYD Atto 3 Premium,60.48
31552,BYD Atto 3 Premium,60.48
31559,BYD Han Performance,85.44
31565,BYD Atto 3 Premium,60.48
31571,BYD M6 Performance,55.4
31583,BYD Dolphin GLX,44.9
31586,BYD Atto 3 Premium,60.48
31588,BYD M6 Performance,55.4
31590,BYD M6 Performance,55.4
31597,BYD Atto 3 Premium,60.48
31598,BYD M6 Performance,55.4
31601,BYD M6 Performance,55.4
31605,BYD M6 Performance,55.4
31607,BYD M6 Performance,55.4
31608,BYD M6 Performance,55.4
31609,BYD M6 Performance,55.4
31615,BYD M6 Performance,55.4
31630,BYD M6 Performance,55.4
31645,BYD M6 Performance,55.4
31646,BYD Atto 3 Premium,60.48
31647,BYD Atto 3 Dynamic,49.92
31653,BYD Atto 3 Premium,60.48
31656,BYD M6 Performance,55.4
31657,BYD M6 Performance,55.4
31658,BYD Atto 3 Dynamic,49.92
31661,BYD Dolphin GLX,44.9
31665,BYD M6 Performance,55.4
31668,BYD M6 Performance,55.4
31671,BYD Dolphin GLX,44.9
31673,BYD M6 Performance,55.4
31678,BYD M6 Performance,55.4
31684,BYD M6 Performance,55.4
31685,BYD M6 Performance,55.4
31692,BYD Atto 3 Premium,60.48
31700,BYD M6 Performance,55.4
31701,BYD M6 Performance,55.4
31706,BYD Atto 3 Premium,60.48
31711,BYD Dolphin GLX,44.9
31714,BYD Dolphin GLX,44.9
31715,BYD Atto 3 Premium,60.48
31716,BYD M6 Performance,55.4
31717,BYD M6 Performance,55.4
31718,BYD M6 Performance,55.4
31721,BYD M6 Performance,55.4
31724,BYD M6 Performance,55.4
31726,BYD M6 Performance,55.4
31728,BYD Dolphin GLX,44.9
31729,BYD Dolphin GLX,44.9
31730,BYD Atto 3 Premium,60.48
31733,BYD M6 Performance,55.4
31736,BYD M6 Performance,55.4
31737,BYD Atto 3 Premium,60.48
31740,BYD M6 Performance,55.4
31745,BYD Dolphin GLX,44.9
31746,BYD Dolphin GLX,44.9
31750,BYD M6 Performance,55.4
31751,BYD M6 Performance,55.4
31752,BYD M6 Performance,55.4
31754,BYD M6 Performance,55.4
31760,BYD Atto 3 Premium,60.48
31765,BYD M6 Performance,55.4
31774,BYD M6 Performance,55.4
31778,BYD Seal Perfomance,82.56
31779,BYD M6 Performance,55.4
31780,BYD M6 Performance,55.4
31792,BYD M6 Performance,55.4
31793,BYD Atto 3 Premium,60.48
31794,BYD Atto 3 Dynamic,49.92
31795,BYD M6 Performance,55.4
31797,BYD M6 Performance,55.4
31804,BYD M6 Performance,55.4
31806,BYD M6 Performance,55.4
31811,BYD M6 Performance,55.4
31812,BYD M6 Performance,55.4
31813,BYD M6 Performance,55.4
31818,BYD M6 Performance,55.4
31819,BYD M6 Performance,55.4
31820,BYD M6 Performance,55.4
31821,BYD M6 Performance,55.4
31822,BYD M6 Performance,55.4
31823,BYD M6 Performance,55.4
31825,BYD Atto 3 Premium,60.48
31826,BYD M6 Performance,55.4
31828,BYD M6 Performance,55.4
31829,BYD M6 Performance,55.4
31830,BYD M6 Performance,55.4
31832,BYD Dolphin GLX,44.9
31836,BYD M6 Performance,55.4
31838,BYD M6 Performance,55.4
31839,BYD M6 Performance,55.4
31841,BYD M6 Performance,55.4
31843,BYD M6 Performance,55.4
31844,BYD Dolphin GLX,44.9
31846,BYD M6 Performance,55.4
31847,BYD M6 Performance,55.4
31848,BYD Dolphin GLX,44.9
31849,BYD M6 Performance,55.4
31850,BYD M6 Performance,55.4
31859,BYD M6 Performance,55.4
31868,BYD M6 Performance,55.4
31869,BYD M6 Performance,55.4
31877,BYD M6 Performance,55.4
31891,BYD M6 Performance,55.4
31894,BYD M6 Performance,55.4
31895,BYD M6 Performance,55.4
31896,BYD M6 Performance,55.4
31897,BYD M6 Performance,55.4
31903,BYD M6 Performance,55.4
31908,BYD M6 Performance,55.4
31913,BYD M6 Performance,55.4
31914,BYD M6 Performance,55.4
31915,BYD M6 Performance,55.4
31917,BYD M6 Performance,55.4
31923,BYD Atto 3 Premium,60.48
31927,BYD Dolphin GLX,44.9
31935,BYD M6 Performance,55.4
31938,BYD M6 Performance,55.4
31941,BYD M6 Performance,55.4
31942,BYD M6 Performance,55.4
31944,BYD M6 Performance,55.4
31947,BYD M6 Performance,55.4
31951,BYD Dolphin GLX,44.9
31953,BYD M6 Performance,55.4
31954,BYD M6 Performance,55.4
31964,BYD M6 Performance,55.4
31965,BYD M6 Performance,55.4
31966,BYD M6 Performance,55.4
31968,BYD Atto 3 Dynamic,49.92
31973,BYD M6 Performance,55.4
31975,BYD M6 Performance,55.4
31977,BYD M6 Performance,55.4
31980,BYD Atto 3 Premium,60.48
31981,BYD M6 Performance,55.4
31993,BYD Atto 3 Dynamic,49.92
31998,BYD Atto 3 Premium,60.48
32000,BYD M6 Performance,55.4
32001,BYD M6 Performance,55.4
32002,BYD M6 Performance,55.4
32003,BYD M6 Performance,55.4
32004,BYD M6 Performance,55.4
32009,BYD Dolphin GLX,44.9
32012,BYD M6 Performance,55.4
32023,BYD Dolphin GLX,44.9
32024,BYD M6 Performance,55.4
32028,BYD M6 Performance,55.4
32029,BYD M6 Performance,55.4
32030,BYD M6 Performance,55.4
32031,BYD M6 Performance,55.4
32033,BYD M6 Performance,55.4
32049,BYD M6 Performance,55.4
32071,BYD M6 Performance,55.4
32074,BYD Atto 3 Premium,60.48
32086,BYD M6 Performance,55.4
32088,BYD M6 Performance,55.4
32097,BYD M6 Performance,55.4
32101,BYD M6 Performance,55.4
32103,BYD M6 Performance,55.4
32108,BYD M6 Performance,55.4
32114,BYD M6 Performance,55.4
32122,BYD M6 Performance,55.4
32124,BYD M6 Performance,55.4
32125,BYD Atto 3 Premium,60.48
32128,BYD M6 Performance,55.4
32130,BYD M6 Performance,55.4
32131,BYD M6 Performance,55.4
32133,BYD M6 Performance,55.4
32135,BYD Dolphin GLX,44.9
32142,BYD M6 Performance,55.4
32153,BYD Atto 3 Dynamic,49.92
32156,BYD M6 Performance,55.4
32158,BYD M6 Performance,55.4
32161,BYD M6 Performance,55.4
32162,BYD M6 Performance,55.4
32166,BYD M6 Performance,55.4
32167,BYD M6 Performance,55.4
32168,BYD M6 Performance,55.4
32169,BYD M6 Performance,55.4
32170,BYD M6 Performance,55.4
32177,BYD M6 Performance,55.4
32178,BYD M6 Performance,55.4
32180,BYD M6 Performance,55.4
32187,BYD M6 Performance,55.4
32194,BYD M6 Performance,55.4
32195,BYD M6 Performance,55.4
32201,BYD M6 Performance,55.4
32205,BYD M6 Performance,55.4
32206,BYD M6 Performance,55.4
32207,BYD M6 Performance,55.4
32211,BYD Atto 3 Premium,60.48
32212,BYD Atto 3 Premium,60.48
32218,BYD M6 Performance,55.4
32221,BYD M6 Performance,55.4
32226,BYD M6 Performance,55.4
32229,BYD M6 Performance,55.4
32230,BYD M6 Performance,55.4
32276,BYD M6 Performance,55.4
32284,BYD Dolphin GLX,44.9
32286,BYD M6 Performance,55.4
32287,BYD M6 Performance,55.4
32289,BYD M6 Performance,55.4
32293,BYD M6 Performance,55.4
32297,BYD M6 Performance,55.4
32298,BYD M6 Performance,55.4
32299,BYD M6 Performance,55.4
32302,BYD Dolphin GLX,44.9
32304,BYD M6 Performance,55.4
32305,BYD M6 Performance,55.4
32308,BYD M6 Performance,55.4
32317,BYD M6 Performance,55.4
32318,BYD Atto 3 Premium,60.48
32330,BYD M6 Performance,55.4
32332,BYD M6 Performance,55.4
32333,BYD M6 Performance,55.4
32342,BYD Atto 3 Dynamic,49.92
32351,BYD M6 Performance,55.4
32352,BYD M6 Performance,55.4
32353,BYD M6 Performance,55.4
32355,BYD Atto 3 Premium,60.48
32356,BYD M6 Performance,55.4
32357,BYD M6 Performance,55.4
32358,BYD M6 Performance,55.4
32363,BYD M6 Performance,55.4
32365,BYD Dolphin GLX,44.9
32370,BYD M6 Performance,55.4
32372,BYD M6 Performance,55.4
32375,BYD Dolphin GLX,44.9
32376,BYD M6 Performance,55.4
32405,BYD M6 Performance,55.4
32406,BYD M6 Performance,55.4
32418,BYD M6 Performance,55.4
32429,BYD M6 Performance,55.4
32433,BYD M6 Performance,55.4
32435,BYD M6 Performance,55.4
32436,BYD M6 Performance,55.4
32447,BYD M6 Performance,55.4
32449,BYD M6 Performance,55.4
32451,BYD Dolphin GLX,44.9
32460,BYD Dolphin GLX,44.9
32462,BYD M6 Performance,55.4
32470,BYD Dolphin GLX,44.9
32472,BYD M6 Performance,55.4
32483,BYD M6 Performance,55.4
32486,BYD M6 Performance,55.4
32493,BYD M6 Performance,55.4
32495,BYD M6 Performance,55.4
32503,BYD Atto 3 Dynamic,49.92
32507,BYD M6 Performance,55.4
32509,BYD M6 Performance,55.4
32522,BYD Atto 3 Dynamic,49.92
32523,BYD Atto 3 Dynamic,49.92
32534,BYD M6 Performance,55.4
32536,BYD M6 Performance,55.4
32537,BYD M6 Performance,55.4
32545,BYD Atto 3 Premium,60.48
32551,BYD Dolphin GLX,44.9
32561,BYD M6 Performance,55.4
32574,BYD Dolphin GLX,44.9
32576,BYD M6 Performance,55.4
32577,BYD M6 Performance,55.4
32582,BYD Atto 3 Dynamic,49.92
32584,BYD M6 Performance,55.4
32596,BYD Atto 3 Premium,60.48
32599,BYD M6 Performance,55.4
32600,BYD M6 Performance,55.4
32602,BYD M6 Performance,55.4
32603,BYD M6 Performance,55.4
32609,BYD Atto 3 Premium,60.48
32615,BYD Dolphin GLX,44.9
32616,BYD M6 Performance,55.4
32618,BYD Atto 3 Premium,60.48
32621,BYD Seal Perfomance,82.56
32623,BYD M6 Performance,55.4
32628,BYD Han Performance,85.44
32631,BYD Dolphin GLX,44.9
32635,BYD Dolphin GLX,44.9
32637,BYD M6 Performance,55.4
32639,BYD M6 Performance,55.4
32641,BYD Atto 3 Premium,60.48
32643,BYD M6 Performance,55.4
32644,BYD Dolphin GLX,44.9
32650,BYD Dolphin GLX,44.9
32651,BYD M6 Performance,55.4
32658,BYD M6 Performance,55.4
32661,BYD Dolphin GLX,44.9
32674,BYD Atto 3 Premium,60.48
32675,BYD M6 Performance,55.4
32676,BYD M6 Performance,55.4
32679,BYD Atto 3 Premium,60.48
32682,BYD Atto 3 Premium,60.48
32688,BYD M6 Performance,55.4
32697,BYD M6 Performance,55.4
32699,BYD M6 Performance,55.4
32700,BYD M6 Performance,55.4
32702,BYD M6 Performance,55.4
32703,BYD M6 Performance,55.4
32709,BYD M6 Performance,55.4
32720,BYD M6 Performance,55.4
32723,BYD M6 Performance,55.4
32731,BYD Atto 3 Premium,60.48
32740,BYD M6 Performance,55.4
32741,BYD M6 Performance,55.4
32742,BYD M6 Performance,55.4
32744,BYD M6 Performance,55.4
32750,BYD M6 Performance,55.4
32751,BYD Dolphin GLX,44.9
32754,BYD M6 Performance,55.4
32763,BYD Atto 3 Dynamic,49.92
32764,BYD Atto 3 Dynamic,49.92
32766,BYD Atto 3 Premium,60.48
32771,BYD Atto 3 Dynamic,49.92
32776,BYD M6 Performance,55.4
32793,BYD Seal Perfomance,82.56
32817,BYD Dolphin GLX,44.9
32822,BYD M6 Performance,55.4
32827,BYD Atto 3 Premium,60.48
32829,BYD Atto 3 Premium,60.48
32831,BYD M6 Performance,55.4
32834,BYD M6 Performance,55.4
32838,BYD Atto 3 Premium,60.48
32847,BYD Dolphin GLX,44.9
32851,BYD M6 Performance,55.4
32874,BYD Seal Perfomance,82.56
32882,BYD M6 Performance,55.4
32893,BYD M6 Performance,55.4
32901,BYD M6 Performance,55.4
32903,BYD M6 Performance,55.4
32919,BYD M6 Performance,55.4
32929,BYD M6 Performance,55.4
32937,BYD M6 Performance,55.4
32949,BYD M6 Performance,55.4
32951,BYD M6 Performance,55.4
32952,BYD M6 Performance,55.4
32953,BYD M6 Performance,55.4
32956,BYD Dolphin GLX,44.9
32957,BYD M6 Performance,55.4
32958,BYD M6 Performance,55.4
32962,BYD M6 Performance,55.4
32965,BYD M6 Performance,55.4
32969,BYD Han Performance,85.44
32971,BYD Atto 3 Premium,60.48
32973,BYD Atto 3 Dynamic,49.92
32974,BYD Atto 3 Premium,60.48
32979,BYD M6 Performance,55.4
32984,BYD Dolphin GLX,44.9
32987,BYD M6 Performance,55.4
32994,BYD Dolphin GLX,44.9
32996,BYD Dolphin GLX,44.9
33008,BYD Dolphin GLX,44.9
33011,BYD Atto 3 Dynamic,49.92
33012,BYD M6 Performance,55.4
33018,BYD Atto 3 Dynamic,49.92
33020,BYD M6 Performance,55.4
33021,BYD Atto 3 Premium,60.48
33027,BYD M6 Performance,55.4
33030,BYD Seal Perfomance,82.56
33034,BYD M6 Performance,55.4
33036,BYD M6 Performance,55.4
33047,BYD M6 Performance,55.4
33049,BYD Dolphin GLX,44.9
33057,BYD M6 Performance,55.4
33067,BYD Atto 3 Premium,60.48
33068,BYD M6 Performance,55.4
33069,BYD M6 Performance,55.4
33070,BYD M6 Performance,55.4
33071,BYD M6 Performance,55.4
33073,BYD M6 Performance,55.4
33083,BYD Dolphin GLX,44.9
33086,BYD Dolphin GLX,44.9
33087,BYD M6 Performance,55.4
33092,BYD Seal Perfomance,82.56
33098,BYD M6 Performance,55.4
33100,BYD M6 Performance,55.4
33127,BYD M6 Performance,55.4
33144,BYD M6 Performance,55.4
33150,BYD Atto 3 Premium,60.48
33152,BYD M6 Performance,55.4
33153,BYD M6 Performance,55.4
33159,BYD M6 Performance,55.4
33175,BYD Atto 3 Premium,60.48
33192,BYD Dolphin GLX,44.9
33193,BYD M6 Performance,55.4
33197,BYD Dolphin GLX,44.9
33203,BYD M6 Performance,55.4
33205,BYD Dolphin GLX,44.9
33217,BYD Han Performance,85.44
33219,BYD M6 Performance,55.4
33240,BYD M6 Performance,55.4
33241,BYD M6 Performance,55.4
33252,Vinfast VFe34,42.0
33253,BYD Atto 3 Premium,60.48
33255,BYD Dolphin GLX,44.9
33263,BYD M6 Performance,55.4
33264,BYD Atto 3 Dynamic,49.92
33275,BYD Atto 3 Premium,60.48
33286,BYD M6 Performance,55.4
33299,BYD Atto 3 Premium,60.48
33317,BYD M6 Performance,55.4
33334,BYD Dolphin GLX,44.9
33337,BYD M6 Performance,55.4
33338,BYD M6 Performance,55.4
33340,BYD Atto 3 Premium,60.48
33348,BYD M6 Performance,55.4
33350,BYD M6 Performance,55.4
33359,BYD Atto 3 Premium,60.48
33378,BYD Atto 3 Premium,60.48
33379,BYD Dolphin GLX,44.9
33395,BYD Dolphin GLX,44.9
33401,BYD Atto 3 Premium,60.48
33413,BYD Dolphin GLX,44.9
33431,BYD M6 Performance,55.4
33432,BYD Dolphin GLX,44.9
33435,BYD M6 Performance,55.4
33441,BYD Dolphin GLX,44.9
33444,BYD Atto 3 Premium,60.48
33449,BYD Atto 3 Premium,60.48
33450,Vinfast VFe34,42.0
33453,BYD Dolphin GLX,44.9
33455,BYD M6 Performance,55.4
33458,BYD M6 Performance,55.4
33460,BYD Dolphin GLX,44.9
33462,BYD M6 Performance,55.4
33466,BYD Atto 3 Premium,60.48
33468,BYD Atto 3 Premium,60.48
33493,BYD Dolphin GLX,44.9
33497,BYD M6 Performance,55.4
33505,BYD M6 Performance,55.4
33509,BYD M6 Performance,55.4
33516,BYD M6 Performance,55.4
33525,BYD M6 Performance,55.4
33527,BYD Dolphin GLX,44.9
33531,BYD M6 Performance,55.4
33535,BYD M6 Performance,55.4
33541,BYD M6 Performance,55.4
33551,BYD M6 Performance,55.4
33553,BYD Dolphin GLX,44.9
33581,BYD M6 Performance,55.4
33582,BYD M6 Performance,55.4
33587,BYD Atto 3 Premium,60.48
33612,Volvo EC40 Ultra ,78.0
33620,BYD Dolphin GLX,44.9
33625,BYD M6 Performance,55.4
33627,BYD M6 Performance,55.4
33628,BYD M6 Performance,55.4
33631,BYD M6 Performance,55.4
33633,BYD M6 Performance,55.4
33635,BYD M6 Performance,55.4
33636,BYD M6 Performance,55.4
33638,BYD Atto 3 Premium,60.48
33640,BYD M6 Performance,55.4
33641,BYD Dolphin GLX,44.9
33674,BYD Dolphin GLX,44.9
33675,BYD M6 Performance,55.4
33703,BYD Atto 3 Dynamic,49.92
33707,BYD Dolphin GLX,44.9
33712,BYD M6 Performance,55.4
33715,BYD Atto 3 Premium,60.48
33725,BYD Atto 3 Premium,60.48
33736,BYD Dolphin GLX,44.9
33742,BYD M6 Performance,55.4
33767,BYD Dolphin GLX,44.9
33768,BYD M6 Performance,55.4
33772,BYD M6 Performance,55.4
33773,BYD M6 Performance,55.4
33775,BYD M6 Performance,55.4
33804,BYD Atto 3 Premium,60.48
33807,BYD M6 Performance,55.4
33809,BYD M6 Performance,55.4
33811,BYD Dolphin GLX,44.9
33819,BYD M6 Performance,55.4
33834,BYD M6 Performance,55.4
33835,BYD M6 Performance,55.4
33836,BYD Atto 3 Premium,60.48
33840,BYD M6 Performance,55.4
33862,BYD Han Performance,85.44
33882,BYD Atto 3 Premium,60.48
33887,BYD Atto 3 Dynamic,49.92
33892,BYD M6 Performance,55.4
33894,BYD Dolphin GLX,44.9
33895,BYD Dolphin GLX,44.9
33902,BYD Dolphin GLX,44.9
33903,BYD M6 Performance,55.4
33905,BYD Dolphin GLX,44.9
33915,BYD M6 Performance,55.4
33920,BYD Atto 3 Premium,60.48
33922,BYD Atto 3 Premium,60.48
33926,BYD Atto 3 Premium,60.48
33931,BYD Atto 3 Premium,60.48
33934,BYD M6 Performance,55.4
33936,BYD Dolphin GLX,44.9
33940,BYD Atto 3 Premium,60.48
33941,BYD M6 Performance,55.4
33959,BYD M6 Performance,55.4
33967,BYD Atto 3 Premium,60.48
33979,BYD M6 Performance,55.4
33982,BYD M6 Performance,55.4
33985,BYD M6 Performance,55.4
33994,BYD Atto 3 Premium,60.48
34007,BYD Atto 3 Premium,60.48
34022,BYD M6 Performance,55.4
34024,BYD M6 Performance,55.4
34042,BYD Atto 3 Premium,60.48
34056,BYD Dolphin GLX,44.9
34058,BYD Dolphin GLX,44.9
34063,BYD Seal Perfomance,82.56
34067,BYD M6 Performance,55.4
34084,BYD M6 Performance,55.4
34085,BYD Atto 3 Premium,60.48
34107,BYD M6 Performance,55.4
34115,BYD M6 Performance,55.4
34116,BYD M6 Performance,55.4
34119,BYD Atto 3 Premium,60.48
34130,BYD M6 Performance,55.4
34131,BYD Dolphin GLX,44.9
34133,BYD M6 Performance,55.4
34141,BYD M6 Performance,55.4
34143,BYD M6 Performance,55.4
34150,BYD Atto 3 Premium,60.48
34152,BYD M6 Performance,55.4
34155,BYD M6 Performance,55.4
34160,BYD M6 Performance,55.4
34161,BYD Seal Perfomance,82.56
34168,BYD M6 Performance,55.4
34171,BYD M6 Performance,55.4
34175,BYD Dolphin GLX,44.9
34184,BYD M6 Performance,55.4
34190,BYD M6 Performance,55.4
34194,BYD M6 Performance,55.4
34195,BYD Dolphin GLX,44.9
34205,BYD Dolphin GLX,44.9
34206,BYD M6 Performance,55.4
34214,BYD Dolphin GLX,44.9
34216,BYD Dolphin GLX,44.9
34224,BYD M6 Performance,55.4
34245,BYD M6 Performance,55.4
34256,BYD Dolphin GLX,44.9
34263,BYD Atto 3 Dynamic,49.92
34267,BYD M6 Performance,55.4
34273,BYD M6 Performance,55.4
34276,BYD M6 Performance,55.4
34283,BYD M6 Performance,55.4
34305,BYD Atto 3 Premium,60.48
34306,BYD Atto 3 Premium,60.48
34307,BYD Dolphin GLX,44.9
34308,BYD M6 Performance,55.4
34316,BYD M6 Performance,55.4
34321,Volvo EC40 Ultra ,78.0
34322,Volvo EC40 Ultra ,78.0
34328,BYD Atto 3 Premium,60.48
34335,Volvo EC40 Ultra ,78.0
34336,BYD Atto 3 Premium,60.48
34340,Volvo EC40 Ultra ,78.0
34343,Volvo EC40 Ultra ,78.0
34348,BYD M6 Performance,55.4
34349,BYD Dolphin GLX,44.9
34361,BYD Atto 3 Premium,60.48
34366,BYD Atto 3 Premium,60.48
34386,BYD M6 Performance,55.4
34387,BYD M6 Performance,55.4
34393,BYD Dolphin GLX,44.9
34402,BYD Dolphin GLX,44.9
34431,BYD M6 Performance,55.4
34444,BYD M6 Performance,55.4
34451,BYD M6 Performance,55.4
34464,BYD Dolphin GLX,44.9
34478,BYD Dolphin GLX,44.9
34483,BYD M6 Performance,55.4
34486,BYD M6 Performance,55.4
34490,BYD M6 Performance,55.4
34494,BYD M6 Performance,55.4
34500,BYD Atto 3 Premium,60.48
34512,BYD M6 Performance,55.4
34518,BYD Dolphin GLX,44.9
34520,BYD M6 Performance,55.4
34529,BYD Atto 3 Premium,60.48
34534,BYD Dolphin GLX,44.9
34535,BYD Dolphin GLX,44.9
34541,BYD Dolphin GLX,44.9
34543,BYD Seal Perfomance,82.56
34548,BYD M6 Performance,55.4
34558,BYD M6 Performance,55.4
34576,BYD M6 Performance,55.4
34582,BYD M6 Performance,55.4
34595,BYD Atto 3 Premium,60.48
34597,BYD Atto 3 Premium,60.48
34608,BYD Atto 3 Dynamic,49.92
34609,BYD M6 Performance,55.4
34614,BYD M6 Performance,55.4
34615,BYD M6 Performance,55.4
34618,BYD M6 Performance,55.4
34620,BYD M6 Performance,55.4
34621,BYD Atto 3 Premium,60.48
34629,BYD Atto 3 Premium,60.48
34633,BYD M6 Performance,55.4
34645,BYD Seal Advanced,61.44
34647,BYD M6 Performance,55.4
34648,BYD M6 Performance,55.4
34657,BYD Atto 3 Premium,60.48
34659,BYD Dolphin GLX,44.9
34662,BYD Atto 3 Premium,60.48
34667,BYD Atto 3 Premium,60.48
34673,BYD Dolphin GLX,44.9
34677,BYD Dolphin GLX,44.9
34681,BYD Han Performance,85.44
34684,BYD Dolphin GLX,44.9
34692,BYD M6 Performance,55.4
34706,BYD M6 Performance,55.4
34715,BYD M6 Performance,55.4
34720,BYD M6 Performance,55.4
34725,BYD M6 Performance,55.4
34732,BYD M6 Performance,55.4
34746,BYD M6 Performance,55.4
34760,BYD M6 Performance,55.4
34770,BYD Dolphin GLX,44.9
34771,BYD Atto 3 Premium,60.48
34774,BYD Atto 3 Premium,60.48
34791,BYD M6 Performance,55.4
34792,BYD M6 Performance,55.4
34820,BYD Dolphin GLX,44.9
34821,BYD Dolphin GLX,44.9
34823,BYD Atto 3 Premium,60.48
34827,BYD M6 Performance,55.4
34828,BYD Seal Perfomance,82.56
34832,BYD Dolphin GLX,44.9
34833,BYD M6 Performance,55.4
34860,BYD Atto 3 Premium,60.48
34866,BYD Atto 3 Dynamic,49.92
34867,BYD M6 Performance,55.4
34869,BYD Atto 3 Dynamic,49.92
34872,BYD M6 Performance,55.4
34890,BYD Dolphin GLX,44.9
34910,BYD M6 Performance,55.4
34932,BYD Atto 3 Dynamic,49.92
34947,BYD Atto 3 Premium,60.48
34955,BYD Seal Advanced,61.44
34961,BYD Atto 3 Premium,60.48
34963,BYD M6 Performance,55.4
34969,BYD Atto 3 Dynamic,49.92
34972,BYD Dolphin GLX,44.9
34977,BYD M6 Performance,55.4
34982,BYD Dolphin GLX,44.9
35001,BYD Dolphin GLX,44.9
35008,BYD M6 Performance,55.4
35012,BYD Atto 3 Dynamic,49.92
35013,BYD Atto 3 Premium,60.48
35021,BYD M6 Performance,55.4
35027,BYD M6 Performance,55.4
35042,BYD Dolphin GLX,44.9
35045,BYD M6 Performance,55.4
35048,BYD M6 Performance,55.4
35051,BYD M6 Performance,55.4
35055,BYD M6 Performance,55.4
35067,BYD M6 Performance,55.4
35068,BYD M6 Performance,55.4
35078,BYD M6 Performance,55.4
35103,BYD Dolphin GLX,44.9
35111,BYD M6 Performance,55.4
35129,BYD M6 Performance,55.4
35134,BYD Dolphin GLX,44.9
35136,BYD Dolphin GLX,44.9
35137,BYD M6 Performance,55.4
35148,BYD M6 Performance,55.4
